,lat,long,YEAR,TOTPOP,GRPNAME,ADHERENT,CONGREG,RELTRAD,FAMILY
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Baha'i,9.0,0.0,4,113.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Catholic Church,15804.0,5.0,3,87.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Christian Churches and Churches of Christ,750.0,2.0,1,115.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Christian Reformed Church in North America,393.0,1.0,1,91.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,"Church of God (Cleveland, TN)",285.0,1.0,1,94.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,The Church of Jesus Christ of Latter-day Saints,295.0,1.0,4,100.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Church of the Nazarene,405.0,3.0,1,93.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Churches of Christ,325.0,2.0,1,115.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Community of Christ,258.0,2.0,4,100.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Congregational Christian Churches Additional,561.0,1.0,2,91.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,The Episcopal Church,433.0,3.0,2,88.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Episcopal Church Groups Combined,433.0,3.0,2,88.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Evangelical Lutheran Church in America,347.0,2.0,2,90.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Evangelical Lutheran Church in America Groups Combined,347.0,2.0,2,90.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Free Methodist Church of North America,101.0,1.0,1,93.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,"Lutheran Church, The Missouri Synod",2838.0,4.0,1,90.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,The Missionary Church,124.0,1.0,1,93.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,New Testament Association Independent Baptist Churches and other Fundamental Baptist Associations/Fellowships,493.0,3.0,1,96.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,The Orthodox Presbyterian Church,131.0,1.0,1,91.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Presbyterian Church (USA),553.0,1.0,2,91.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,General Association of Regular Baptist Churches,675.0,2.0,1,96.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Seventh-day Adventists,158.0,2.0,1,98.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,United Church of Christ,186.0,1.0,2,91.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,"The United Methodist Church, old count",1936.0,13.0,2,92.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,"The United Methodist Church, new count",2387.0,13.0,2,92.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,The Wesleyan Church,733.0,3.0,1,93.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Wisconsin Evangelical Lutheran Synod,295.0,2.0,1,90.0
Lapeer County,43.048243299999996,-83.1649001,2000,87904,Independent Non-Charismatic Churches,350.0,1.0,1,
Lapeer County,43.048243299999996,-83.1649001,2010,88319,American Baptist Churches in the USA,22.0,1.0,2,96.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,"Amish Groups, undifferentiated",7.0,0.0,1,95.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Anglican Church in North America,126.0,1.0,1,88.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Assemblies of God,925.0,3.0,1,94.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Baha'i,4.0,0.0,4,113.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Catholic Church,13538.0,5.0,3,87.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Christian Churches and Churches of Christ,941.0,2.0,1,115.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Christian Reformed Church in North America,240.0,1.0,1,91.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,"Church of God (Cleveland, TN)",272.0,1.0,1,94.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,The Church of Jesus Christ of Latter-day Saints,501.0,1.0,4,100.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Church of the Nazarene,224.0,3.0,1,93.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Churches of Christ,410.0,2.0,1,115.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Community of Christ,334.0,2.0,4,100.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Elim Fellowship,,1.0,1,94.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,The Episcopal Church,233.0,3.0,2,88.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Episcopal Church Groups Combined,359.0,4.0,2,88.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Evangelical Lutheran Church in America,604.0,2.0,2,90.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Evangelical Lutheran Church in America Groups Combined,604.0,2.0,2,90.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Free Methodist Church of North America,123.0,1.0,1,93.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Independent Fundamental Churches of America,,3.0,1,97.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Jehovah's Witnesses,,2.0,4,98.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,"Lutheran Church, The Missouri Synod",2239.0,4.0,1,90.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,The Missionary Church,52.0,1.0,1,93.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,National Organization of the New Apostolic Church of North America,,1.0,4,113.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,The Orthodox Presbyterian Church,89.0,1.0,1,91.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Presbyterian Church (USA),460.0,1.0,2,91.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,General Association of Regular Baptist Churches,675.0,2.0,1,96.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Seventh-day Adventists,182.0,2.0,1,98.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Southern Baptist Convention,170.0,1.0,1,96.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,United Church of Christ,124.0,1.0,2,91.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,"The United Methodist Church, old count",1585.0,11.0,2,92.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,"The United Methodist Church, new count",2298.0,11.0,2,92.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,United Pentecostal Church International,,2.0,1,94.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Vineyard USA,206.0,1.0,1,94.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,The Wesleyan Church,553.0,2.0,1,93.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Wisconsin Evangelical Lutheran Synod,288.0,2.0,1,90.0
Lapeer County,43.048243299999996,-83.1649001,2010,88319,Non-denominational,2051.0,13.0,1,
Leelanau County,44.85159021,-85.83359821,1980,14007,Catholic Church,3994.0,8.0,3,87.0
Leelanau County,44.85159021,-85.83359821,1980,14007,National Association Of  Congregational Christian Churches,164.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,1980,14007,The Episcopal Church,41.0,1.0,2,88.0
Leelanau County,44.85159021,-85.83359821,1980,14007,Episcopal Church Groups Combined,41.0,1.0,2,88.0
Leelanau County,44.85159021,-85.83359821,1980,14007,The Evangelical Covenant Church,60.0,1.0,1,92.0
Leelanau County,44.85159021,-85.83359821,1980,14007,Evangelical Lutheran Church in America,259.0,2.0,2,90.0
Leelanau County,44.85159021,-85.83359821,1980,14007,Evangelical Lutheran Church in America Groups Combined,259.0,2.0,2,90.0
Leelanau County,44.85159021,-85.83359821,1980,14007,Evangelical Lutheran Synod,107.0,1.0,1,90.0
Leelanau County,44.85159021,-85.83359821,1980,14007,"Lutheran Church, The Missouri Synod",522.0,3.0,1,90.0
Leelanau County,44.85159021,-85.83359821,1980,14007,Presbyterian Church (USA),16.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,1980,14007,Reformed Church in America,254.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,1980,14007,Southern Baptist Convention,60.0,1.0,1,96.0
Leelanau County,44.85159021,-85.83359821,1980,14007,United Church of Christ,238.0,2.0,2,91.0
Leelanau County,44.85159021,-85.83359821,1980,14007,"The United Methodist Church, old count",2682.0,12.0,2,92.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Catholic Church,3329.0,8.0,3,87.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Church of Christ Scientist,,1.0,4,102.0
Leelanau County,44.85159021,-85.83359821,1990,16527,National Association Of  Congregational Christian Churches,267.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,1990,16527,The Evangelical Covenant Church,71.5,1.0,1,92.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Evangelical Lutheran Church in America,333.0,2.0,2,90.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Evangelical Lutheran Church in America Groups Combined,333.0,2.0,2,90.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Evangelical Lutheran Synod,119.0,1.0,1,90.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Friends (Quakers),123.0,2.0,2,95.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Friends Groups Combined,123.0,2.0,2,95.0
Leelanau County,44.85159021,-85.83359821,1990,16527,"Lutheran Church, The Missouri Synod",523.0,3.0,1,90.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Presbyterian Church (USA),21.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Reformed Church in America,334.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Southern Baptist Convention,23.0,1.0,1,96.0
Leelanau County,44.85159021,-85.83359821,1990,16527,Church of the United Brethren in Christ,22.0,1.0,1,92.0
Leelanau County,44.85159021,-85.83359821,1990,16527,United Church of Christ,246.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,1990,16527,"The United Methodist Church, old count",488.0,3.0,2,92.0
Leelanau County,44.85159021,-85.83359821,1990,16527,The Wesleyan Church,225.0,1.0,1,93.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Baha'i,7.0,0.0,4,113.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Catholic Church,5141.0,8.0,3,87.0
Leelanau County,44.85159021,-85.83359821,2000,21119,National Association Of  Congregational Christian Churches,227.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,2000,21119,The Episcopal Church,46.0,1.0,2,88.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Episcopal Church Groups Combined,46.0,1.0,2,88.0
Leelanau County,44.85159021,-85.83359821,2000,21119,The Evangelical Covenant Church,83.0,1.0,1,92.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Evangelical Lutheran Church in America,492.0,2.0,2,90.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Evangelical Lutheran Church in America Groups Combined,492.0,2.0,2,90.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Evangelical Lutheran Synod,174.5,1.0,1,90.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Friends (Quakers),57.0,1.0,2,95.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Friends Groups Combined,57.0,1.0,2,95.0
Leelanau County,44.85159021,-85.83359821,2000,21119,"Lutheran Church, The Missouri Synod",496.0,3.0,1,90.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Presbyterian Church (USA),29.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Reformed Church in America,382.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,2000,21119,Southern Baptist Convention,28.0,1.0,1,96.0
Leelanau County,44.85159021,-85.83359821,2000,21119,United Church of Christ,237.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,2000,21119,"The United Methodist Church, old count",521.0,3.0,2,92.0
Leelanau County,44.85159021,-85.83359821,2000,21119,"The United Methodist Church, new count",1333.0,3.0,2,92.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Baha'i,7.0,0.0,4,113.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Catholic Church,5861.0,8.0,3,87.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Christian Churches and Churches of Christ,93.0,1.0,1,115.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Church of Christ Scientist,,1.0,4,102.0
Leelanau County,44.85159021,-85.83359821,2010,21708,National Association Of  Congregational Christian Churches,261.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,2010,21708,The Episcopal Church,39.0,1.0,2,88.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Episcopal Church Groups Combined,39.0,1.0,2,88.0
Leelanau County,44.85159021,-85.83359821,2010,21708,The Evangelical Covenant Church,95.0,1.0,1,92.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Evangelical Lutheran Church in America,536.0,2.0,2,90.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Evangelical Lutheran Church in America Groups Combined,536.0,2.0,2,90.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Evangelical Lutheran Synod,230.0,1.0,1,90.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Jehovah's Witnesses,,1.0,4,98.0
Leelanau County,44.85159021,-85.83359821,2010,21708,"Lutheran Church, The Missouri Synod",429.0,3.0,1,90.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Presbyterian Church (USA),36.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Reformed Church in America,220.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,2010,21708,Southern Baptist Convention,17.0,1.0,1,96.0
Leelanau County,44.85159021,-85.83359821,2010,21708,United Church of Christ,188.0,1.0,2,91.0
Leelanau County,44.85159021,-85.83359821,2010,21708,"The United Methodist Church, old count",648.0,4.0,2,92.0
Leelanau County,44.85159021,-85.83359821,2010,21708,"The United Methodist Church, new count",1075.0,4.0,2,92.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,American Baptist Churches in the USA,2135.0,7.0,2,96.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,Assemblies of God,1266.0,4.0,1,94.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,Catholic Church,11659.0,9.0,3,87.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,The Christian and Missionary Alliance,35.0,1.0,1,93.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,Christian Church (Disciples of Christ),181.0,1.0,2,115.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,"Church of God (Anderson, Indiana)",339.0,3.0,1,93.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,"Church of God (Cleveland, TN)",304.0,4.0,1,94.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,Church of God of Prophecy,46.0,1.0,1,94.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,The Church of Jesus Christ of Latter-day Saints,266.0,1.0,4,100.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,Church of the Brethren,128.0,2.0,1,95.0
Lenawee County,41.8433859,-84.01674229999999,1980,89948,Church of the Nazarene,1242.0,5.0,1,93.0
